"날짜","종목코드","종목명","급등 사유","등락"
"2013-03-04","","","안철수 전 대선 후보가 4.24 재/보궐 선거에서 서울 노원병 지역구에 출마키로 했다는 소식에 안철수 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-03-04","","","지난해 실적 호조",""
"2013-03-04","","","안철수 전 대선 후보가 4.24 재/보궐 선거에서 서울 노원병 지역구에 출마키로 했다는 소식에 안철수 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-03-04","","","안철수 전 대선 후보가 4.24 재/보궐 선거에서 서울 노원병 지역구에 출마키로 했다는 소식에 안철수 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-03-04","","","안철수 전 대선 후보가 4.24 재/보궐 선거에서 서울 노원병 지역구에 출마키로 했다는 소식에 안철수 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-03-05","","","안철수 전 대선 후보가 4.24 재/보궐 선거에서 서울 노원병 지역구에 출마키로 했다는 소식에 안철수 관련주로 언급되며 이틀째 상한가",""
"2013-03-05","","","올해 매출 성장 기대감",""
"2013-03-05","","","한국전력의 지능형 전력계량 인프라 투자 소식에 관련주로 언급되며 상한가",""
"2013-03-05","","","매각 주관사 선정 소식",""
"2013-03-05","","","지난해 실적 호조",""
"2013-03-05","","","120억원 규모 BW발행 결정",""
"2013-03-05","","","갤럭시S4에 눈동자 추적기술을 탑재했다는 소식에 관련주로 언급되며 상한가",""
"2013-03-06","","","한국전력의 지능형 전력계량 인프라 투자 소식에 관련주로 언급되며 이틀째 상한가",""
"2013-03-06","","","갤럭시S4에 눈동자 추적기술을 탑재했다는 소식에 관련주로 언급되며 이틀째 상한가",""
"2013-03-06","","","북한의 정전협정 전면 백지화 선언에 전쟁 및 테러/방위산업 관련주 급등",""
"2013-03-06","","","갤럭시S4에 모바일인터넷전화(m-VolP) 기능을 탑재한다는 소식에 관련주로 언급되며 상한가",""
"2013-03-06","","","35억원 규모 BW발행 결정",""
"2013-03-06","","","북한의 정전협정 전면 백지화 선언에 전쟁 및 테러/방위산업 관련주 급등",""
"2013-03-06","","","지난해 실적 개선",""
"2013-03-06","","","지난해 실적 호조",""
"2013-03-07","","","북한의 도발 가능성에 일부 전쟁 및 테러/방위산업 관련주 급등",""
"2013-03-07","","","분할 결정 모멘텀 지속",""
"2013-03-07","","","삼성전자 갤럭시S4 숨은 수혜주로 부각되며 상한가",""
"2013-03-07","","","북한의 도발 가능성에 일부 전쟁 및 테러/방위산업 관련주 급등",""
"2013-03-08","","","하나은행으로의 최대주주 변경",""
"2013-03-08","","","삼성전자 갤럭시S4 숨은 수혜주로 부각되며 이틀째 상한가",""
"2013-03-08","","","플렉시블 박막 태양전지의 가스차단장치 관련 특허권 취득",""
"2013-03-08","","","지난해 영업이익 흑자전환",""
"2013-03-08","","","지난해 영업이익, 순이익 전년대비 흑자전환",""
"2013-03-11","","","삼성전자 갤럭시S4 숨은 수혜주로 부각되며 사흘째 상한가",""
"2013-03-11","","","가수 PSY(싸이) 신곡 발표 기대감",""
"2013-03-11","","","최대주주가 변경될 가능성이 있다는 소식",""
"2013-03-11","","","안철수 전 서울대교수 입국 소식에 안철수 관련주로 부각되며 상한가",""
"2013-03-11","","","128.71억원 규모의 유형자산 처분 결정",""
"2013-03-12","","","진유그룹 컨소시엄 M&A 우선협상대상자 선정",""
"2013-03-12","","","2013년 실적 기대감",""
"2013-03-12","","","스마젠의 에이즈 예방백신 임상 실험 소식",""
"2013-03-12","","","스마젠의 에이즈 예방백신 임상 실험 소식",""
"2013-03-12","","","스마젠의 에이즈 예방백신 임상 실험 소식",""
"2013-03-12","","","최대주주 대상 유상증자 결정",""
"2013-03-13","","","진유그룹 컨소시엄 M&A 우선협상대상자 선정",""
"2013-03-13","","","최대주주 대상 유상증자 결정",""
"2013-03-13","","","현대자동차와 1367억원 규모의 공급계약 소식",""
"2013-03-13","","","이동통신사에 무선충전기 납품을 시작했다는 소식",""
"2013-03-13","","","이동통신사에 무선충전기 납품을 시작했다는 소식",""
"2013-03-13","","","정부의 화폐 개혁 의견 검토 소식에 금융자동화기기/화폐 관련주 급등",""
"2013-03-14","","","이동통신사에 무선충전기 납품을 시작했다는 소식",""
"2013-03-14","","","미래창조과학부 장관에 최문기 한국과학기술원 교수가 내정됐다는 소식에 통신장비 관련주 상승",""
"2013-03-14","","","주식분할 결정",""
"2013-03-14","","","지난해 영업이익 흑자전환",""
"2013-03-14","","","올해 실적 턴어라운드 기대감",""
"2013-03-14","","","미래창조과학부 장관에 최문기 한국과학기술원 교수가 내정됐다는 소식에 지능형로봇 관련주 상승",""
"2013-03-14","","","지난해 연결기준 사상최대 실적 달성",""
"2013-03-14","","","미래창조과학부 장관에 최문기 한국과학기술원 교수가 내정됐다는 소식에 통신장비 관련주 상승",""
"2013-03-14","","","미래창조과학부 장관에 최문기 한국과학기술원 교수가 내정됐다는 소식에 통신장비 관련주 상승",""
"2013-03-14","","","미래창조과학부 장관에 최문기 한국과학기술원 교수가 내정됐다는 소식에 통신장비 관련주 상승",""
"2013-03-14","","","지난해 영업이익 및 순이익 흑자전환",""
"2013-03-14","","","전라북도에서 조류인플루엔자(AI)가 검출됐다는 소식에 관련주로 부각되며 상한가",""
"2013-03-15","","","이동통신사에 무선충전기 납품을 시작했다는 소식",""
"2013-03-15","","","미래창조과학부 장관에 최문기 한국과학기술원 교수가 내정됐다는 소식에 일부 통신장비 관련주 상승",""
"2013-03-15","","","미래창조과학부 장관에 최문기 한국과학기술원 교수가 내정됐다는 소식에 일부 통신장비 관련주 상승",""
"2013-03-15","","","훈미디어 흡수합병 소식",""
"2013-03-15","","","지난해 실적호조",""
"2013-03-15","","","지난해 어닝 서프라이즈",""
"2013-03-18","","","미래창조과학부 장관에 최문기 한국과학기술원 교수가 내정됐다는 소식에 관련주로 부각되며 사흘째 상한가",""
"2013-03-18","","","지난해 어닝 서프라이즈",""
"2013-03-18","","","단기과열완화장치 해제 첫날 상한가",""
"2013-03-19","","","최대주주인 창해에탄올이 최근 홍콩계 펀드 메스노블과 M&A 협상을 진행하고 있다는 소식에 상한가",""
"2013-03-19","","","안철수 전 서울대 교수의 공격적인 정치적 행보에 관련주로 언급되며 상한가",""
"2013-03-19","","","안철수 전 서울대 교수의 공격적인 정치적 행보에 관련주로 언급되며 상한가",""
"2013-03-19","","","라정찬 알앤엘바이오 회장의 주식 매수 소식",""
"2013-03-19","","","안철수 전 서울대 교수의 공격적인 정치적 행보에 관련주로 언급되며 상한가",""
"2013-03-20","","","일자리 창출을 위한 추가경정예산 편성 소식에 일자리(취업) 관련주 급등",""
"2013-03-20","","","대출원리금 일부 상환 및 만기연장 소식",""
"2013-03-20","","","KBS, MBC, YTN, 신한은행 등의 정보전산망 마비 소식에 보안주(정부) 급등",""
"2013-03-20","","","KBS, MBC, YTN, 신한은행 등의 정보전산망 마비 소식에 보안주(정부) 급등",""
"2013-03-20","","","KBS, MBC, YTN, 신한은행 등의 정보전산망 마비 소식에 보안주(정부) 급등",""
"2013-03-20","","","박근혜 정부에서의 로봇 산업 활성화 기대감",""
"2013-03-21","","","젬백스로 피인수 된다는 소식",""
"2013-03-21","","","관리종목 해제",""
"2013-03-21","","","감사의견 적정 소식",""
"2013-03-22","","","젬백스로 피인수 된다는 소식",""
"2013-03-22","","","감사의견 적정 소식",""
"2013-03-22","","","감사보고서 적정 제출",""
"2013-03-22","","","파일 사업부 매각 소식",""
"2013-03-22","","","동사에서 세계 최초로 개발한 배터리 핵심기술이 삼성전자 갤럭시S4에 탑재됐다는 소식",""
"2013-03-25","","","감사의견 적정 소식",""
"2013-03-25","","","최대주주 변경 소식",""
"2013-03-25","","","국내 상장 중국기업 관련주 상승",""
"2013-03-25","","","무상증자 결정",""
"2013-03-25","","","감사의견 적정 소식",""
"2013-03-25","","","우리금융에 피인수 된다는 소식",""
"2013-03-26","","","최대주주 변경 소식",""
"2013-03-26","","","우리금융에 피인수 된다는 소식",""
"2013-03-26","","","M&A 기대감",""
"2013-03-26","","","최대주주 변경 모멘텀 지속",""
"2013-03-27","","","최대주주 변경 소식",""
"2013-03-27","","","M&A 기대감",""
"2013-03-27","","","최대주주 변경 모멘텀 지속",""
"2013-03-27","","","정부의 부동산 부양책 발표를 앞두고 서울, 경기 등에 토지를 보유하고 있는 점이 부각되며 상한가",""
"2013-03-28","","","최대주주 변경 소식",""
"2013-03-28","","","M&A 기대감",""
"2013-03-28","","","일부 보안주(정부) 상승",""
"2013-03-28","","","자기관리 부동산투자회사(REITs) 관련주 급등",""
"2013-03-28","","","AMOLED 장비 수주 본격화 전망",""
"2013-03-28","","","갤럭시S4 출시에 따른 수혜 기대감",""
"2013-03-29","","","M&A 기대감",""
"2013-03-29","","","최대주주 변경 모멘텀 지속",""
"2013-03-29","","","총 37억원 규모 BW발행 결정",""
"2013-03-29","","","홍콩 국적 회사의 주식 보유 소식",""
"2013-03-29","","","감사의견 적정 소식",""
"2013-03-29","","","상장폐지실질심사 대상 제외 소식",""
"2013-03-29","","","우리금융의 동사 인수 결정 소식",""
"2013-04-01","","","M&A 기대감",""
"2013-04-01","","","우리금융으로 피인수 소식",""
"2013-04-01","","","中 수출 기대감",""
"2013-04-01","","","새 정부의 첫 부동산 종합대책 기대감",""
"2013-04-01","","","M&A 검토소식",""
"2013-04-01","","","中 신종 조류 인플루엔자 사망자 발생 소식에 관련주로 부각되며 상한가",""
"2013-04-01","","","中 신종 조류 인플루엔자 사망자 발생 소식에 관련주로 부각되며 상한가",""
"2013-04-01","","","자기관리 부동산투자회사(REITs) 관련주 상승",""
"2013-04-02","","","M&A 기대감",""
"2013-04-02","","","우리금융으로 피인수 소식",""
"2013-04-02","","","서울고속버스터미널의 시외곽 이전 가능성에 서울고속버스터미널 이전 수혜주로 부각되며 상한가",""
"2013-04-02","","","北 핵시설 재가동 소식에 일부 전쟁 및 테러 관련주 급등",""
"2013-04-02","","","일부 게임주 상승",""
"2013-04-02","","","일부 게임주 상승",""
"2013-04-02","","","8억원 규모 BW 발행 결정",""
"2013-04-03","","","M&A 기대감",""
"2013-04-03","","","서울고속버스터미널의 시외곽 이전 가능성에 서울고속버스터미널 이전 수혜주로 부각되며 상한가",""
"2013-04-03","","","일부 제지 관련주 급등",""
"2013-04-03","","","보유주식 처분에 따른 재무구조개선 기대감",""
"2013-04-03","","","中 신종조류인플루엔자(AI) 감염자 추가발생 소식에 관련주로 부각되며 상한가",""
"2013-04-03","","","일부 제지 관련주 급등",""
"2013-04-03","","","中 신종조류인플루엔자(AI) 감염자 추가발생 소식에 관련주로 부각되며 상한가",""
"2013-04-03","","","中 신종조류인플루엔자(AI) 감염자 추가발생 소식에 관련주로 부각되며 상한가",""
"2013-04-03","","","中 신종조류인플루엔자(AI) 감염자 추가발생 소식에 관련주로 부각되며 상한가",""
"2013-04-03","","","中 신종조류인플루엔자(AI) 감염자 추가발생 소식에 관련주로 부각되며 상한가",""
"2013-04-03","","","IBK캐피탈 등을 대상으로 80억원 규모의 신주인수권부사채권(BW) 발행 결정",""
"2013-04-04","","","서울고속버스터미널의 시외곽 이전 가능성에 서울고속버스터미널 이전 수혜주로 부각되며 상한가",""
"2013-04-04","","","中신종조류인플루엔자(AI) 감염자 추가발생 소식",""
"2013-04-04","","","中신종조류인플루엔자(AI) 감염자 추가발생 소식",""
"2013-04-04","","","IBK캐피탈 등을 대상으로 80억원 규모의 신주인수권부사채권(BW) 발행 결정으로 이틀째 상한가",""
"2013-04-04","","","로봇관련 기업들에 대한 정부 정책지원 기대감",""
"2013-04-04","","","신규상장 이틀만에 상한가",""
"2013-04-04","","","북한의 개성공단 통행차단 및 군사적 위협 고조에 전쟁 및 테러/방위산업관련주 상승",""
"2013-04-05","","","서울고속버스터미널의 시외곽 이전 가능성에 서울고속버스터미널 이전 수혜주로 부각되며 상한가",""
"2013-04-05","","","中신종조류인플루엔자(AI) 감염자 추가발생 소식에 관련주로 부각되며 상한가",""
"2013-04-05","","","中신종조류인플루엔자(AI) 감염자 추가발생 소식에 관련주로 부각되며 상한가",""
"2013-04-05","","","80억원 규모 BW발행 결정 모멘텀 지속 및 中 업체와 33.36억원 규모 공급계약 체결",""
"2013-04-05","","","1분기 영업이익 및 순이익 전년동기대비 흑자전환",""
"2013-04-05","","","中신종조류인플루엔자(AI) 감염자 추가발생 소식에 관련주로 부각되며 상한가",""
"2013-04-08","","","분할 후 변경상장 첫날 상한가",""
"2013-04-08","","","中 신종 조류인플루엔자(AI) 감염자 추가발생 소식에 따른 반사이익 기대감으로 일부 수산주 급등",""
"2013-04-08","","","일부 전력설비 관련주 상승",""
"2013-04-08","","","中 신종 조류인플루엔자(AI) 감염자 추가발생 소식에 따른 반사이익 기대감으로 일부 수산주 급등",""
"2013-04-08","","","우리나라의 초미세먼지 농도가 심각하다는 소식 등으로 관련주로 부각되며 상한가",""
"2013-04-08","","","우리나라의 초미세먼지 농도가 심각하다는 소식 등으로 관련주로 부각되며 상한가",""
"2013-04-08","","","우리나라의 초미세먼지 농도가 심각하다는 소식 등으로 관련주로 부각되며 상한가",""
"2013-04-09","","","현대백화점의 동양매직(주) 인수 추진설에 동양그룹주 급등",""
"2013-04-09","","","북한의 개성공단 잠정중단 소식에 일부 전쟁 및 테러/방위산업 관련주 상승",""
"2013-04-09","","","현대백화점의 동양매직(주) 인수 추진설에 동양그룹주 급등",""
"2013-04-09","","","M&A 기대감",""
"2013-04-10","","","현대백화점의 동양매직(주) 인수 추진설에 일부 동양그룹주 상승",""
"2013-04-10","","","유상증자 청약 성공 및 스마트그리드 사업 본격화 기대감",""
"2013-04-10","","","워렌 버핏의 중국 태양광업체 선텍 인수 추진설에 태양광에너지 관련주 상승",""
"2013-04-10","","","감자 후 거래재개 첫날 상한가",""
"2013-04-10","","","암과 심근경색을 진단할 수 있는 첨단 진단기기를 출시한다는 소식",""
"2013-04-10","","","카메라모듈 관련주 상승",""
"2013-04-10","","","워렌 버핏의 중국 태양광업체 선텍 인수 추진설에 태양광에너지 관련주 상승",""
"2013-04-11","","","동양매직(주) 매각 흥행 소식에 일부 동양그룹주 상승",""
"2013-04-11","","","M&A 기대감",""
"2013-04-11","","","YG엔터테인먼트와 공식 라이선스 에이전트 계약 체결 소식",""
"2013-04-11","","","안철수 무소속 후보가 4/24 재보궐선거의 공식 선거운동에 돌입했다는 소식에 관련주로 언급되며 상한가",""
"2013-04-11","","","안철수 무소속 후보가 4/24 재보궐선거의 공식 선거운동에 돌입했다는 소식에 관련주로 언급되며 상한가",""
"2013-04-11","","","안철수 무소속 후보가 4/24 재보궐선거의 공식 선거운동에 돌입했다는 소식에 관련주로 언급되며 상한가",""
"2013-04-11","","","상장폐지 사유 해소 소식",""
"2013-04-11","","","대규모 디스플레이 제조장비 공급계약 체결 소식",""
"2013-04-11","","","안철수 무소속 후보가 4/24 재보궐선거의 공식 선거운동에 돌입했다는 소식에 관련주로 언급되며 상한가",""
"2013-04-11","","","안철수 무소속 후보가 4/24 재보궐선거의 공식 선거운동에 돌입했다는 소식에 관련주로 언급되며 상한가",""
"2013-04-11","","","실적 호조 기대감",""
"2013-04-12","","","YG엔터테인먼트와 공식 라이선스 에이전트 계약 체결 소식",""
"2013-04-12","","","상장폐지 사유 해소 소식",""
"2013-04-12","","","안철수 무소속 후보가 4/24 재보궐선거의 공식 선거운동에 돌입했다는 소식에 관련주로 언급되며 상한가",""
"2013-04-12","","","무선충전 기능을 탑재한 갤럭시S4 출시 기대감에 관련주로 부각되며 상한가",""
"2013-04-12","","","무선충전 기능을 탑재한 갤럭시S4 출시 기대감에 관련주로 부각되며 상한가",""
"2013-04-12","","","남북간에 대화 창구가 열릴 가능성이 부각되며 일부 전력설비 관련주 상승",""
"2013-04-15","","","YG엔터테인먼트와 공식 라이선스 에이전트 계약 체결 모멘텀 지속 및 가수 싸이의 젠틀맨 뮤직비디오 조회수 3,000만건 돌파 소식",""
"2013-04-15","","","中 신종조류인플루엔자(AI) 감염자 추가발생 소식에 관련주로 부각되며 상한가",""
"2013-04-15","","","中 신종조류인플루엔자(AI) 감염자 추가발생 소식에 관련주로 부각되며 상한가",""
"2013-04-15","","","사옥 매각에 따른 재무구조 개선 기대감",""
"2013-04-15","","","中 신종조류인플루엔자(AI) 감염자 추가발생 소식에 관련주로 부각되며 상한가",""
"2013-04-15","","","강덕수 STX그룹 회장이 러시아에서 LNG 프로젝트 협력을 논의했다는 소식에 STX그룹주 동반 상승",""
"2013-04-15","","","가수 싸이의 “젠틀맨” 뮤직비디오 조회수 3,000만건 돌파 소식에 관련주로 부각되며 상한가",""
"2013-04-15","","","가수 싸이의 “젠틀맨” 뮤직비디오 조회수 3,000만건 돌파 소식에 관련주로 부각되며 상한가",""
"2013-04-15","","","기업매각(M&A)관련 신문공고 소식",""
"2013-04-15","","","가수 싸이의 “젠틀맨” 뮤직비디오 조회수 3,000만건 돌파 소식에 관련주로 부각되며 상한가",""
"2013-04-16","","","YG엔터테인먼트와 공식 라이선스 에이전트 계약 체결 모멘텀 지속 및 가수 싸이의 신곡 “젠틀맨” 흥행 소식",""
"2013-04-16","","","가수 싸이의 신곡 “젠틀맨” 흥행 소식에 관련주로 부각되며 상한가",""
"2013-04-16","","","가수 싸이의 신곡 “젠틀맨” 흥행 소식에 관련주로 부각되며 상한가",""
"2013-04-16","","","가수 싸이의 신곡 “젠틀맨” 흥행 소식에 관련주로 부각되며 상한가",""
"2013-04-16","","","마스크 관련주 상승",""
"2013-04-16","","","신종 조류독감 인플루엔자 예방 DNA백신 후보물질 도출 소식",""
"2013-04-16","","","중국 향 수출 증가에 따른 실적개선 전망",""
"2013-04-16","","","처음앤씨의 대표와 임원의 대규모 지분 매입 소식",""
"2013-04-17","","","YG엔터테인먼트와 공식 라이선스 에이전트 계약 체결 모멘텀 지속 및 가수 싸이의 신곡 “젠틀맨” 흥행 소식",""
"2013-04-17","","","처음앤씨의 대표와 임원의 대규모 지분 매입 소식",""
"2013-04-17","","","바이오 사업 기대감",""
"2013-04-17","","","르네상스호텔 매각 추진 소식",""
"2013-04-18","","","처음앤씨의 대표와 임원의 대규모 지분 매입 소식",""
"2013-04-18","","","다국적 제약회사 머크사 회장이 삼성 최고 경영진과 바이오시밀러 사업 협력을 논의하기 위해 방한했다는 소식에 관련주로 부각되며 상한가",""
"2013-04-18","","","남부신공항 로드맵 마련 소식에 관련주로 부각되며 상한가",""
"2013-04-18","","","최대주주 대상 유상증자 결정",""
"2013-04-18","","","초고속 인터넷보다 최대 10배 빠른 기가인터넷이 전국에 보급된다는 소식에 관련주로 부각되며 상한가",""
"2013-04-18","","","남부신공항 로드맵 마련 소식에 관련주로 부각되며 상한가",""
"2013-04-18","","","남부신공항 로드맵 마련 소식에 관련주로 부각되며 상한가",""
"2013-04-18","","","LG화학 독점 납품에 따른 실적 개선 기대감",""
"2013-04-19","","","KT와 63.99억원 규모 무선자재 단가계약(급전선) 체결",""
"2013-04-19","","","4/24 재보궐 선거를 앞두고 안철수 후보에 대한 기대감에 관련주로 부각되며 상한가",""
"2013-04-19","","","4/24 재보궐 선거를 앞두고 안철수 후보에 대한 기대감에 관련주로 부각되며 상한가",""
"2013-04-19","","","유무상증자 결정",""
"2013-04-22","","","최대주주 변경을 수반하는 주식양수도 계약 체결",""
"2013-04-22","","","KT와 63.99억원 규모 무선자재 단가계약(급전선) 체결",""
"2013-04-22","","","자회사 실적개선 전망",""
"2013-04-22","","","가수 싸이와 관련한 해외판권을 계약할 수도 있다는 기대감",""
"2013-04-22","","","삼성전자 핸드폰에 들어가는 금속부품을 납품 중이란 소식",""
"2013-04-23","","","최대주주 변경을 수반하는 주식양수도 계약 체결",""
"2013-04-23","","","KT와 63.99억원 규모 무선자재 단가계약(급전선) 체결",""
"2013-04-23","","","한국원자력연구원과 빌 게이츠가 미래 원자로 개발을 공동 추진한다는 소식에 원자력발전 관련주 상승",""
"2013-04-23","","","카자흐 광구 유정 원유층 확인 소식",""
"2013-04-24","","","최대주주변경을 수반하는 주식양수도 계약 체결",""
"2013-04-24","","","경영 정상화 추진 기대감",""
"2013-04-24","","","넥스지 지분매각을 위해 매각 자문사를 선정했다는 소식",""
"2013-04-24","","","상표권 매각 소식",""
"2013-04-24","","","경영 정상화 추진 기대감",""
"2013-04-24","","","경영 정상화 추진 기대감",""
"2013-04-24","","","경영 정상화 추진 기대감",""
"2013-04-24","","","누리텔레콤이 넥스지 지분매각을 위해 매각 자문사를 선정했다는 소식",""
"2013-04-24","","","계열사 흡수합병 및 안정적인 지배구조에 따른 고성장 기대 모멘텀 지속",""
"2013-04-24","","","2분기 실적 개선 기대감",""
"2013-04-24","","","경영 정상화 추진 기대감",""
"2013-04-25","","","라정찬 알앤엘바이오 회장을 동사 대표이사로 선임했다는 소식",""
"2013-04-25","","","상표권 매각 소식",""
"2013-04-25","","","누리텔레콤이 동사 지분매각을 위해 매각 자문사를 선정했다는 소식",""
"2013-04-25","","","에이즈 치료진단제 개발 소식 및 백신/진단시약/방역 관련주 상승",""
"2013-04-25","","","대만 신종조류인플루엔자(AI) 감염자 발생 소식에 관련주로 부각되며 상한가",""
"2013-04-25","","","스마트폰용 강화유리를 가공하는 데 성공했다는 소식",""
"2013-04-25","","","대만 신종조류인플루엔자(AI) 감염자 발생 소식에 관련주로 부각되며 상한가",""
"2013-04-25","","","대만 신종조류인플루엔자(AI) 감염자 발생 소식에 관련주로 부각되며 상한가",""
"2013-04-26","","","에이즈 치료진단제 개발 소식",""
"2013-04-26","","","동양의 섬유사업부 매각 추진 소식에 동양그룹주 상승",""
"2013-04-29","","","M&A 기대감",""
"2013-04-29","","","M&A 기대감",""
"2013-04-29","","","재무구조 개선을 위해 이노칩 주식을 매각한다는 소식",""
"2013-04-29","","","中 신종조류인플루엔자(AI) 감염자 추가발생 소식에 관련주로 부각되며 상한가",""
"2013-04-29","","","中 신종조류인플루엔자(AI) 감염자 추가발생 소식에 관련주로 부각되며 상한가",""
"2013-04-29","","","中 신종조류인플루엔자(AI) 감염자 추가발생 소식에 관련주로 부각되며 상한가",""
"2013-04-30","","","中 신종조류인플루엔자(AI) 감염자 추가발생 소식에 관련주로 부각되며 이틀째 상한가",""
"2013-04-30","","","中 신종조류인플루엔자(AI) 감염자 추가발생 소식에 관련주로 부각되며 이틀째 상한가",""
"2013-04-30","","","환기종목 지정 해제 기대감",""
"2013-04-30","","","신규상장 첫날 상한가",""
"2013-04-30","","","삼성그룹과 빌 게이츠가 차세대 원전개발을 추진키로 했다는 소식에 일부 원자력발전 관련주 상승",""
"2013-04-30","","","삼성그룹과 빌 게이츠가 차세대 원전개발을 추진키로 했다는 소식에 일부 원자력발전 관련주 상승",""
"2013-05-02","","","투자주의환기종목 지정 해제",""
"2013-05-02","","","투자주의환기종목 지정 해제",""
"2013-05-02","","","벤처기업부에서 우량기업부로 소속부 변경",""
"2013-05-02","","","안철수 무소속 의원의 신당 창단 기대감에 관련주로 부각되며 상한가",""
"2013-05-02","","","1분기 실적 호조",""
"2013-05-02","","","유동성 확보 기대감",""
"2013-05-02","","","안철수 무소속 의원의 신당 창단 기대감에 관련주로 부각되며 상한가",""
"2013-05-02","","","항만 운영업체 종속회사 편입 소식",""
"2013-05-02","","","투자주의환기종목 지정 해제",""
"2013-05-02","","","실적 개선 기대감에 통신주 상승",""
"2013-05-02","","","투자주의환기종목 지정 해제",""
"2013-05-02","","","투자주의환기종목 지정 해제",""
"2013-05-02","","","안철수 무소속 의원의 신당 창단 기대감에 관련주로 부각되며 상한가",""
"2013-05-02","","","투자주의환기종목 지정 해제 및 225억원 규모 공사계약 체결",""
"2013-05-02","","","안철수 무소속 의원의 신당 창단 기대감에 관련주로 부각되며 상한가",""
"2013-05-02","","","“살인 진드기” 바이러스 국내 서식 확인 소식에 관련주로 부각되며 상한가",""
"2013-05-03","","","투자주의환기종목 지정 해제",""
"2013-05-03","","","투자주의환기종목 지정 해제",""
"2013-05-03","","","투자주의환기종목 지정 해제 및 225억원 규모 공사계약 체결 모멘텀 지속",""
"2013-05-03","","","항만 운영업체 종속회사 편입 소식",""
"2013-05-03","","","투자주의환기종목 지정 해제",""
"2013-05-03","","","바른손게임즈의 신작 게임 출시 기대감",""
"2013-05-03","","","신작 게임 출시 기대감",""
"2013-05-03","","","일부 백신/진단시약/방역 관련주 상승",""
"2013-05-03","","","일부 원자력발전 관련주 상승",""
"2013-05-06","","","바른손게임즈의 신작 게임 출시 기대감",""
"2013-05-06","","","신작 게임 출시 기대감",""
